route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
93-318,SEPT20-SEPDA20-Weekday-11,74543841-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9238059,930629
75-318,SEPT20-SEPDA20-Weekday-11,74543842-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238419,750604
90-318,SEPT20-SEPDA20-Weekday-11,74543843-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237570,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543844-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9237371,991302
6-318,SEPT20-SEPDA20-Weekday-11,74543845-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9237917,60939
90-318,SEPT20-SEPDA20-Weekday-11,74543846-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237420,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543847-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9237446,930629
197-318,SEPT20-SEPDA20-Weekday-11,74543848-SEPT20-SEPDA20-Weekday-11,"Uplands Greenboro",0,9237894,1970073
96-318,SEPT20-SEPDA20-Weekday-11,74543849-SEPT20-SEPDA20-Weekday-11,"Merivale / 96b Hunt Club",1,9237507,961435
89-318,SEPT20-SEPDA20-Weekday-11,74543850-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238419,890193
90-318,SEPT20-SEPDA20-Weekday-11,74543851-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237364,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543852-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9238180,991302
6-318,SEPT20-SEPDA20-Weekday-11,74543853-SEPT20-SEPDA20-Weekday-11,"Greenboro",0,9237737,60940
90-318,SEPT20-SEPDA20-Weekday-11,74543854-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237524,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543855-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9238060,930629
89-318,SEPT20-SEPDA20-Weekday-11,74543856-SEPT20-SEPDA20-Weekday-11,"Colonnade",1,9237532,890254
90-318,SEPT20-SEPDA20-Weekday-11,74543857-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237379,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543858-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9237603,991302
6-318,SEPT20-SEPDA20-Weekday-11,74543859-SEPT20-SEPDA20-Weekday-11,"Greenboro",0,9237603,60940
90-318,SEPT20-SEPDA20-Weekday-11,74543860-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237592,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543861-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9238059,930629
197-318,SEPT20-SEPDA20-Weekday-11,74543862-SEPT20-SEPDA20-Weekday-11,"Uplands Greenboro",0,9237354,1970073
34-318,SEPT20-SEPDA20-Weekday-11,74543863-SEPT20-SEPDA20-Weekday-11,"Renaud",1,9238134,340634
96-318,SEPT20-SEPDA20-Weekday-11,74543864-SEPT20-SEPDA20-Weekday-11,"Merivale / 96b Hunt Club",1,9238168,961435
90-318,SEPT20-SEPDA20-Weekday-11,74543865-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237599,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543866-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9237465,991302
89-318,SEPT20-SEPDA20-Weekday-11,74543867-SEPT20-SEPDA20-Weekday-11,"Colonnade",1,9238011,890254
90-318,SEPT20-SEPDA20-Weekday-11,74543868-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237421,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543869-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9237446,930629
6-318,SEPT20-SEPDA20-Weekday-11,74543870-SEPT20-SEPDA20-Weekday-11,"Greenboro",0,9237630,60940
90-318,SEPT20-SEPDA20-Weekday-11,74543871-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237364,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543872-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9237591,991302
89-318,SEPT20-SEPDA20-Weekday-11,74543873-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238239,890193
90-318,SEPT20-SEPDA20-Weekday-11,74543874-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237673,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543875-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9238060,930629
197-318,SEPT20-SEPDA20-Weekday-11,74543876-SEPT20-SEPDA20-Weekday-11,"Uplands Greenboro",0,9237354,1970037
96-318,SEPT20-SEPDA20-Weekday-11,74543877-SEPT20-SEPDA20-Weekday-11,"Merivale / 96b Hunt Club",1,9238178,961435
38-318,SEPT20-SEPDA20-Weekday-11,74543878-SEPT20-SEPDA20-Weekday-11,"Jeanne d'Arc / Trim",1,9237493,380730
90-318,SEPT20-SEPDA20-Weekday-11,74543879-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237379,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543880-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9238168,991302
6-318,SEPT20-SEPDA20-Weekday-11,74543881-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9237827,60939
90-318,SEPT20-SEPDA20-Weekday-11,74543882-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237439,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543883-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9237592,930629
34-318,SEPT20-SEPDA20-Weekday-11,74543884-SEPT20-SEPDA20-Weekday-11,"Renaud",1,9237349,340634
90-318,SEPT20-SEPDA20-Weekday-11,74543885-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237620,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543886-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9238056,991302
89-318,SEPT20-SEPDA20-Weekday-11,74543887-SEPT20-SEPDA20-Weekday-11,"Colonnade",1,9237571,890254
90-318,SEPT20-SEPDA20-Weekday-11,74543888-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237421,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543889-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9237446,930629
197-318,SEPT20-SEPDA20-Weekday-11,74543890-SEPT20-SEPDA20-Weekday-11,"Uplands Greenboro",0,9237586,1970037
96-318,SEPT20-SEPDA20-Weekday-11,74543891-SEPT20-SEPDA20-Weekday-11,"Merivale / 96b Hunt Club",1,9237698,961435
6-318,SEPT20-SEPDA20-Weekday-11,74543892-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9238225,60939
90-318,SEPT20-SEPDA20-Weekday-11,74543893-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237364,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543894-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9237434,991302
6-318,SEPT20-SEPDA20-Weekday-11,74543895-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9237680,60939
90-318,SEPT20-SEPDA20-Weekday-11,74543896-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237673,900089
93-318,SEPT20-SEPDA20-Weekday-11,74543897-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9238061,930629
38-318,SEPT20-SEPDA20-Weekday-11,74543898-SEPT20-SEPDA20-Weekday-11,"Blair",0,9237597,380698
90-318,SEPT20-SEPDA20-Weekday-11,74543899-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237379,900089
99-318,SEPT20-SEPDA20-Weekday-11,74543900-SEPT20-SEPDA20-Weekday-11,"Barrhaven",0,9237591,991302
90-318,SEPT20-SEPDA20-Weekday-11,74543901-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237439,900089
197-318,SEPT20-SEPDA20-Weekday-11,74543902-SEPT20-SEPDA20-Weekday-11,"Uplands Greenboro",0,9237406,1970037
93-318,SEPT20-SEPDA20-Weekday-11,74543903-SEPT20-SEPDA20-Weekday-11,"Leitrim",0,9237419,930629
96-318,SEPT20-SEPDA20-Weekday-11,74543904-SEPT20-SEPDA20-Weekday-11,"Merivale / 96b Hunt Club",1,9237433,961435
90-318,SEPT20-SEPDA20-Weekday-11,74543905-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238168,900089
40-318,SEPT20-SEPDA20-Weekday-11,74543906-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238375,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543907-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9237593,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543908-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238185,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543909-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9237389,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543910-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238146,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543911-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238186,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543912-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9237706,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543913-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238176,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543914-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9237637,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543915-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238123,400721
40-318,SEPT20-SEPDA20-Weekday-11,74543916-SEPT20-SEPDA20-Weekday-11,"St-Laurent",0,9238040,400721
73-318,SEPT20-SEPDA20-Weekday-11,74543925-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237467,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543926-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237444,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543927-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237989,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543928-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238022,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543929-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238126,730216
199-318,SEPT20-SEPDA20-Weekday-11,74543930-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238111,1990148
73-318,SEPT20-SEPDA20-Weekday-11,74543931-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238270,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543932-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237342,730216
199-318,SEPT20-SEPDA20-Weekday-11,74543933-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237837,1990148
73-318,SEPT20-SEPDA20-Weekday-11,74543934-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237614,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543935-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237934,730216
73-318,SEPT20-SEPDA20-Weekday-11,74543936-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237634,730216
61-318,SEPT20-SEPDA20-Weekday-11,74543937-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237826,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543938-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238135,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543939-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237765,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543940-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238030,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543941-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238078,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543942-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237944,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543943-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237735,613359
61-318,SEPT20-SEPDA20-Weekday-11,74543944-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238110,613359
176-318,SEPT20-SEPDA20-Weekday-11,74543945-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238266,1760958
176-318,SEPT20-SEPDA20-Weekday-11,74543946-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238282,1760958
62-318,SEPT20-SEPDA20-Weekday-11,74543947-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237823,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543948-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237626,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543949-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238079,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543950-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237651,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543951-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237631,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543952-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237863,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543953-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237667,621793
62-318,SEPT20-SEPDA20-Weekday-11,74543954-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237732,621793
93-318,SEPT20-SEPDA20-Weekday-11,74543955-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9237419,930741
93-318,SEPT20-SEPDA20-Weekday-11,74543956-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9237896,930741
93-318,SEPT20-SEPDA20-Weekday-11,74543957-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9238218,930741
93-318,SEPT20-SEPDA20-Weekday-11,74543958-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9237736,930741
93-318,SEPT20-SEPDA20-Weekday-11,74543959-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9237720,930741
93-318,SEPT20-SEPDA20-Weekday-11,74543960-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9238063,930741
93-318,SEPT20-SEPDA20-Weekday-11,74543961-SEPT20-SEPDA20-Weekday-11,"Greenboro / Hurdman",1,9238064,930741
186-318,SEPT20-SEPDA20-Weekday-11,74543962-SEPT20-SEPDA20-Weekday-11,"Lincoln Fields",0,9238330,1860077
186-318,SEPT20-SEPDA20-Weekday-11,74543963-SEPT20-SEPDA20-Weekday-11,"Lincoln Fields",0,9238286,1860077
186-318,SEPT20-SEPDA20-Weekday-11,74543964-SEPT20-SEPDA20-Weekday-11,"Lincoln Fields",0,9237800,1860077
80-318,SEPT20-SEPDA20-Weekday-11,74543965-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237586,801078
80-318,SEPT20-SEPDA20-Weekday-11,74543966-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237422,801081
80-318,SEPT20-SEPDA20-Weekday-11,74543967-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237441,801081
80-318,SEPT20-SEPDA20-Weekday-11,74543968-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238268,801081
80-318,SEPT20-SEPDA20-Weekday-11,74543969-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238293,801081
80-318,SEPT20-SEPDA20-Weekday-11,74543970-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238177,801081
80-318,SEPT20-SEPDA20-Weekday-11,74543971-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237657,801081
179-318,SEPT20-SEPDA20-Weekday-11,74543972-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9238337,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543973-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9238268,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543974-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237800,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543975-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9238012,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543976-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237412,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543977-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237644,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543978-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237648,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543979-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237788,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543980-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237951,1790072
179-318,SEPT20-SEPDA20-Weekday-11,74543981-SEPT20-SEPDA20-Weekday-11,"Fallowfield",1,9237873,1790071
175-318,SEPT20-SEPDA20-Weekday-11,74543982-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238284,1750101
175-318,SEPT20-SEPDA20-Weekday-11,74543983-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238291,1750101
175-318,SEPT20-SEPDA20-Weekday-11,74543984-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238291,1750101
175-318,SEPT20-SEPDA20-Weekday-11,74543985-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238291,1750101
175-318,SEPT20-SEPDA20-Weekday-11,74543986-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238287,1750101
175-318,SEPT20-SEPDA20-Weekday-11,74543987-SEPT20-SEPDA20-Weekday-11,"Barrhaven Centre",1,9238335,1750101
75-318,SEPT20-SEPDA20-Weekday-11,74543988-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237661,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543989-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237859,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543990-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237933,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543991-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237905,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543992-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237654,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543993-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237951,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543994-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237848,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543995-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237997,750534
75-318,SEPT20-SEPDA20-Weekday-11,74543996-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237671,750534
97-318,SEPT20-SEPDA20-Weekday-11,74543997-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238204,973625
97-318,SEPT20-SEPDA20-Weekday-11,74543998-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237713,973625
97-318,SEPT20-SEPDA20-Weekday-11,74543999-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238228,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544000-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238206,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544001-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238215,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544002-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238228,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544003-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238193,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544004-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238215,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544005-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238194,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544006-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237975,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544007-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238220,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544008-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9238194,973625
97-318,SEPT20-SEPDA20-Weekday-11,74544009-SEPT20-SEPDA20-Weekday-11,"Hurdman",1,9237688,973625
164-318,SEPT20-SEPDA20-Weekday-11,74544010-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9237909,1640360
161-318,SEPT20-SEPDA20-Weekday-11,74544011-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9238285,1610235
161-318,SEPT20-SEPDA20-Weekday-11,74544012-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9238357,1610235
161-318,SEPT20-SEPDA20-Weekday-11,74544013-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9238345,1610235
161-318,SEPT20-SEPDA20-Weekday-11,74544014-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9238285,1610235
161-318,SEPT20-SEPDA20-Weekday-11,74544015-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9237415,1610235
161-318,SEPT20-SEPDA20-Weekday-11,74544016-SEPT20-SEPDA20-Weekday-11,"Terry Fox",1,9238345,1610235
84-318,SEPT20-SEPDA20-Weekday-11,74544017-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238281,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544018-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238234,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544019-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237359,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544020-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237458,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544021-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237370,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544022-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238304,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544023-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238289,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544024-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237470,840146
84-318,SEPT20-SEPDA20-Weekday-11,74544025-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238200,840146
96-318,SEPT20-SEPDA20-Weekday-11,74544026-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237433,961434
83-318,SEPT20-SEPDA20-Weekday-11,74544027-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237490,830189
96-318,SEPT20-SEPDA20-Weekday-11,74544028-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237555,961586
96-318,SEPT20-SEPDA20-Weekday-11,74544029-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237533,961586
83-318,SEPT20-SEPDA20-Weekday-11,74544030-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238314,830189
96-318,SEPT20-SEPDA20-Weekday-11,74544031-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237721,961586
83-318,SEPT20-SEPDA20-Weekday-11,74544032-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237586,830189
96-318,SEPT20-SEPDA20-Weekday-11,74544033-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237417,961586
96-318,SEPT20-SEPDA20-Weekday-11,74544034-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237368,961586
83-318,SEPT20-SEPDA20-Weekday-11,74544035-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238409,830189
96-318,SEPT20-SEPDA20-Weekday-11,74544036-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237873,961586
96-318,SEPT20-SEPDA20-Weekday-11,74544037-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9238197,961587
83-318,SEPT20-SEPDA20-Weekday-11,74544038-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9238271,830189
96-318,SEPT20-SEPDA20-Weekday-11,74544039-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237466,961586
96-318,SEPT20-SEPDA20-Weekday-11,74544040-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9237799,961586
83-318,SEPT20-SEPDA20-Weekday-11,74544041-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237408,830189
96-318,SEPT20-SEPDA20-Weekday-11,74544042-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9238143,961586
96-318,SEPT20-SEPDA20-Weekday-11,74544043-SEPT20-SEPDA20-Weekday-11,"Hurdman / Greenboro",0,9238228,961586
83-318,SEPT20-SEPDA20-Weekday-11,74544044-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",0,9237366,830189
7-318,SEPT20-SEPDA20-Weekday-11,74544045-SEPT20-SEPDA20-Weekday-11,"St-Laurent",1,9237802,71796
6-318,SEPT20-SEPDA20-Weekday-11,74544046-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9237873,60939
7-318,SEPT20-SEPDA20-Weekday-11,74544047-SEPT20-SEPDA20-Weekday-11,"St-Laurent",1,9238414,71796
7-318,SEPT20-SEPDA20-Weekday-11,74544048-SEPT20-SEPDA20-Weekday-11,"Carleton",0,9238146,71740
6-318,SEPT20-SEPDA20-Weekday-11,74544049-SEPT20-SEPDA20-Weekday-11,"Greenboro",0,9237671,60940
6-318,SEPT20-SEPDA20-Weekday-11,74544050-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9238232,60939
6-318,SEPT20-SEPDA20-Weekday-11,74544051-SEPT20-SEPDA20-Weekday-11,"Rockcliffe",1,9237805,60939
74-318,SEPT20-SEPDA20-Weekday-11,74544052-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238216,740141
74-318,SEPT20-SEPDA20-Weekday-11,74544053-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237885,740141
74-318,SEPT20-SEPDA20-Weekday-11,74544054-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237761,740141
74-318,SEPT20-SEPDA20-Weekday-11,74544055-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9238065,740141
74-318,SEPT20-SEPDA20-Weekday-11,74544056-SEPT20-SEPDA20-Weekday-11,"Tunney's Pasture",1,9237618,740141
198-318,SEPT20-SEPDA20-Weekday-11,74544057-SEPT20-SEPDA20-Weekday-11,"Greenboro",1,9237588,1980076
